Latitude,Longitude,Beat,District,Ward,Community Area,Hour,DayOfWeek,Month,Year,Location_Description_Clean,TimeOfDay,Season,Arrest_Target
41.69321913107213,-87.56635580980603,679,2,44,1,14,3,11,2019,PARKING LOT,Evening,Winter,0
41.98979223678338,-87.86081162611025,1302,15,34,12,14,0,2,2022,PARKING LOT,Morning,Summer,0
41.77506262958337,-87.55652088573125,456,14,36,35,9,6,10,2020,APARTMENT,Night,Winter,0
41.6289213382817,-87.79136184141477,1542,10,30,74,2,1,10,2021,RESIDENCE,Night,Winter,0
42.08455131507041,-87.62479239148648,797,22,35,33,5,1,5,2021,APARTMENT,Morning,Winter,0
42.04189294248172,-87.80634861599621,1324,8,9,25,17,6,8,2023,PARKING LOT,Morning,Winter,1
42.06387614159761,-87.54233974794441,1136,15,18,16,21,5,3,2022,APARTMENT,Afternoon,Spring,0
42.09745391132322,-87.89301329351673,542,13,19,8,4,3,6,2018,SIDEWALK,Afternoon,Summer,0
41.68694762460974,-87.86966609482734,825,8,39,35,15,2,9,2023,PARKING LOT,Night,Winter,0
41.79812100945133,-87.72813644367854,1855,21,4,46,12,1,2,2023,RESIDENCE,Evening,Summer,0
41.979119237852046,-87.91312770243283,385,21,6,11,2,6,8,2018,RESIDENCE,Evening,Fall,0
41.9480103090269,-87.86180891688421,1879,22,33,61,14,6,10,2018,APARTMENT,Night,Fall,0
41.67694795316993,-87.52530512800459,1991,14,32,44,22,4,7,2021,APARTMENT,Evening,Summer,0
42.00791656249531,-87.51057965248346,1381,1,16,11,19,0,3,2020,APARTMENT,Evening,Spring,0
41.712220285918335,-87.78068330180132,669,13,11,11,5,2,1,2020,SIDEWALK,Morning,Spring,0
41.71190880741131,-87.53452129054372,1671,8,22,22,21,0,6,2022,RESIDENCE,Afternoon,Fall,0
41.868487211446705,-87.70482889594696,939,18,36,62,3,4,2,2018,PARKING LOT,Afternoon,Winter,0
41.896469967420856,-87.8286158903568,1613,22,23,48,14,1,3,2018,PARKING LOT,Night,Fall,0
41.890043103918906,-87.63392057551373,597,9,26,63,17,0,12,2019,RESIDENCE,Morning,Winter,1
41.64574341869888,-87.65349418704132,804,13,31,51,8,5,5,2022,APARTMENT,Evening,Fall,0
42.038730431315194,-87.50489360640107,1456,3,29,45,19,0,11,2023,STREET,Night,Fall,0
41.73280002129435,-87.83072872066583,661,18,5,33,3,0,8,2023,APARTMENT,Night,Spring,0
41.664757460641404,-87.64757322380223,131,10,38,60,15,6,2,2022,RESIDENCE,Evening,Summer,0
42.04437403993449,-87.92658931023675,1733,5,25,2,17,4,6,2021,SIDEWALK,Afternoon,Summer,0
42.07782574911488,-87.89885928258649,142,6,34,13,4,6,1,2021,APARTMENT,Evening,Fall,0
42.03106380863273,-87.948236731272,1474,8,12,66,12,2,7,2022,PARKING LOT,Night,Spring,0
42.00475803736244,-87.50024269352315,1457,24,22,57,5,6,4,2020,SIDEWALK,Afternoon,Winter,1
41.92762099031951,-87.58897683628363,1945,7,9,43,21,2,1,2022,RESIDENCE,Night,Fall,1
41.87542868530457,-87.59597464336991,658,21,20,45,18,4,9,2020,STREET,Morning,Winter,0
41.64349337995571,-87.72062326612033,369,18,29,31,11,6,9,2021,APARTMENT,Afternoon,Winter,0
41.80422660653535,-87.81496981269255,1946,14,44,10,14,0,11,2022,SIDEWALK,Night,Spring,0
41.78634425850616,-87.8819310719918,1536,15,29,23,8,0,3,2020,SIDEWALK,Night,Spring,0
41.72987689188017,-87.82189636751909,1042,10,45,29,6,3,6,2019,PARKING LOT,Morning,Summer,0
41.961710056844296,-87.78081295013189,1698,21,27,31,13,5,7,2019,APARTMENT,Evening,Spring,1
41.847937867539386,-87.60966045635887,1142,12,17,74,18,1,4,2022,STREET,Afternoon,Fall,0
41.640523107953825,-87.70715219499358,1470,7,5,18,19,1,6,2018,SIDEWALK,Night,Fall,0
41.710091600974906,-87.91513236805004,1736,7,45,11,15,2,9,2022,PARKING LOT,Night,Winter,0
41.9416293818298,-87.94188694596849,136,11,13,47,22,4,10,2021,APARTMENT,Night,Summer,1
41.638065429745154,-87.90395051920967,1742,13,42,3,23,0,6,2021,APARTMENT,Night,Winter,0
42.02560345702439,-87.76527557883618,191,15,15,2,21,6,7,2019,STREET,Evening,Winter,0
41.84757326350699,-87.53006318732794,1943,18,15,54,3,5,6,2020,PARKING LOT,Evening,Summer,0
41.840293288663325,-87.66316888345585,284,7,18,72,11,1,7,2019,STREET,Evening,Winter,0
41.89620389232976,-87.58917834505601,827,6,2,31,17,4,1,2020,SIDEWALK,Afternoon,Summer,0
42.01234048296258,-87.74013143247295,1151,23,23,8,7,4,6,2022,RESIDENCE,Evening,Winter,0
41.773904603951095,-87.78725026256224,1671,11,43,43,16,0,12,2018,RESIDENCE,Afternoon,Winter,0
41.939008076279535,-87.90121983227752,471,8,13,48,23,5,9,2021,STREET,Evening,Summer,1
41.882865981997895,-87.55583014001621,931,20,43,2,2,4,11,2022,STREET,Night,Fall,1
41.73351413508471,-87.59757798693744,1653,1,4,22,3,1,3,2019,RESIDENCE,Morning,Winter,0
42.039314993177584,-87.87434685608103,444,8,47,5,9,3,6,2023,SIDEWALK,Afternoon,Winter,0
41.99871301080346,-87.71948274625568,1542,8,25,7,15,1,4,2023,STREET,Morning,Fall,0
41.92922591732921,-87.73068133643544,1319,19,11,20,19,5,7,2022,SIDEWALK,Morning,Summer,0
42.025290864547124,-87.66870880129106,177,3,48,2,1,3,7,2018,SIDEWALK,Night,Summer,0
42.033647100479904,-87.52421589770394,266,5,42,32,11,6,9,2020,PARKING LOT,Night,Fall,0
41.95418148835752,-87.68910285120688,1213,3,12,3,15,6,4,2018,SIDEWALK,Afternoon,Summer,1
42.018506664181835,-87.70690222994962,363,15,13,41,9,4,8,2019,APARTMENT,Afternoon,Spring,1
41.94873573083464,-87.9273546801794,1595,14,9,42,4,1,8,2018,RESIDENCE,Afternoon,Winter,1
41.940070385880155,-87.92169163579189,1331,21,45,45,11,0,8,2021,RESIDENCE,Evening,Summer,0
41.90930568910759,-87.86569394390295,823,15,38,71,2,5,8,2023,STREET,Evening,Fall,1
41.976358319778825,-87.93538815273871,1394,24,6,17,11,4,6,2018,STREET,Morning,Winter,0
41.67930255264654,-87.61549119699349,1386,17,43,47,0,0,8,2022,PARKING LOT,Afternoon,Fall,0
42.040435379599465,-87.62450136320271,1629,18,43,69,1,3,6,2020,PARKING LOT,Morning,Summer,0
42.035921763872615,-87.88877469450577,1908,2,10,24,10,6,10,2021,APARTMENT,Evening,Fall,1
41.614623641517284,-87.57376449464212,611,12,23,71,11,2,2,2021,STREET,Morning,Fall,0
42.012908375282386,-87.88034628431926,1977,16,15,34,6,2,3,2021,RESIDENCE,Morning,Winter,0
41.66443493373672,-87.81447098585119,1849,4,45,50,0,3,6,2019,APARTMENT,Afternoon,Winter,0
41.76755942712957,-87.8379603953774,675,2,23,42,12,2,7,2019,STREET,Afternoon,Summer,0
41.971754128145804,-87.78246180564213,1647,14,40,33,12,5,4,2022,APARTMENT,Morning,Fall,0
41.680379948024154,-87.83540130534952,821,11,37,27,1,4,1,2020,SIDEWALK,Evening,Fall,0
42.00898351205953,-87.7299720831027,1435,13,34,59,9,4,4,2018,SIDEWALK,Morning,Summer,1
42.01606708897887,-87.7666664533904,1297,7,16,19,22,5,6,2022,APARTMENT,Evening,Fall,1
41.85373386688042,-87.5060437291493,530,10,45,76,0,1,8,2019,STREET,Morning,Fall,1
41.60319293585842,-87.9248331424423,867,24,41,3,6,4,12,2022,SIDEWALK,Morning,Fall,0
41.74351906658746,-87.8860183806257,562,1,47,71,12,6,4,2020,SIDEWALK,Afternoon,Fall,0
41.90846345918787,-87.92622834774113,200,21,32,25,23,2,10,2022,APARTMENT,Morning,Spring,0
42.090593089013716,-87.66837146225794,1139,4,38,15,1,6,1,2023,SIDEWALK,Evening,Summer,1
41.91590676350834,-87.92547082516383,1832,18,40,60,19,5,5,2023,RESIDENCE,Morning,Summer,0
41.72990179053208,-87.57360211818074,1381,6,46,23,6,0,7,2021,SIDEWALK,Morning,Fall,0
41.91700285154981,-87.71962761619314,343,2,5,11,16,1,6,2018,APARTMENT,Evening,Summer,0
41.86999268985793,-87.71284656893832,1471,3,17,59,21,0,3,2019,SIDEWALK,Morning,Spring,0
41.98992269757557,-87.69728247152952,1372,14,22,34,4,6,7,2019,SIDEWALK,Morning,Fall,0
41.65349031941348,-87.87313383216221,204,8,39,7,10,2,4,2023,PARKING LOT,Morning,Winter,0
41.98051395125101,-87.86103936359848,793,16,41,44,21,6,5,2020,APARTMENT,Morning,Spring,0
41.87063328933806,-87.80653220470715,1790,19,48,64,23,0,11,2020,APARTMENT,Evening,Winter,0
42.0814960019295,-87.68292661288017,1410,18,18,23,10,2,7,2020,PARKING LOT,Night,Summer,0
41.77093608301934,-87.8554470008269,1292,6,28,58,10,4,2,2019,PARKING LOT,Evening,Summer,0
41.91631094656697,-87.89765072279003,1543,14,13,20,16,1,4,2021,RESIDENCE,Evening,Summer,0
42.06601405275501,-87.5134474011117,1170,3,42,27,18,3,4,2018,SIDEWALK,Night,Fall,1
41.65125486399534,-87.94010818333567,1166,16,1,60,7,2,6,2020,STREET,Evening,Spring,0
42.06861424361823,-87.5887861675988,1444,1,19,8,19,5,12,2019,STREET,Morning,Spring,0
41.94394286115041,-87.59538418269123,917,12,34,67,13,5,11,2021,PARKING LOT,Evening,Fall,0
41.63391852955259,-87.8162536487697,320,14,4,2,9,4,7,2020,APARTMENT,Morning,Fall,0
41.75048178347341,-87.88896802279672,1636,19,43,22,6,5,4,2020,APARTMENT,Afternoon,Summer,0
41.95408604432264,-87.88446710898256,1835,22,3,70,1,0,10,2018,RESIDENCE,Morning,Spring,1
41.63367530073439,-87.63615577224327,1564,19,41,36,16,4,1,2023,STREET,Morning,Summer,1
41.89108523008814,-87.66073703401122,243,9,10,24,0,5,1,2018,APARTMENT,Evening,Spring,0
41.77294152847648,-87.59776444658688,989,7,28,12,12,0,5,2022,RESIDENCE,Evening,Fall,0
41.91045775888374,-87.52813347242041,1151,14,34,22,18,0,1,2023,RESIDENCE,Evening,Summer,1
41.62287101690626,-87.63863268653003,1977,5,39,73,13,0,3,2023,PARKING LOT,Afternoon,Spring,0
42.03576840307619,-87.87986680855185,1973,18,47,76,17,5,9,2023,STREET,Night,Fall,0
42.0867444845887,-87.84045082245557,889,9,19,23,19,0,3,2020,RESIDENCE,Morning,Winter,1
42.08443892764285,-87.5710128211071,652,21,42,74,13,6,3,2022,RESIDENCE,Night,Summer,0
41.97482591587146,-87.8558122658746,943,7,46,63,14,1,9,2019,RESIDENCE,Night,Spring,0
41.66504312006532,-87.91736495737048,758,9,36,30,13,5,5,2018,STREET,Afternoon,Spring,0
41.97913159796451,-87.63352397568099,1980,4,43,19,23,0,12,2023,PARKING LOT,Morning,Summer,0
41.6122934582294,-87.76886314002944,1813,17,3,26,4,1,8,2023,SIDEWALK,Morning,Spring,0
41.6110617757645,-87.53598197635435,1950,12,23,11,15,6,10,2021,APARTMENT,Afternoon,Winter,0
41.76180510957477,-87.65738521800786,936,6,17,20,4,3,9,2020,STREET,Afternoon,Winter,0
41.84432159520233,-87.90931145999376,1118,18,7,56,21,1,12,2020,STREET,Morning,Spring,0
41.985203708903896,-87.52346454473586,1290,8,26,45,12,5,6,2022,STREET,Afternoon,Summer,0
41.941647688303256,-87.83364923136189,1758,21,43,68,15,5,7,2018,SIDEWALK,Evening,Spring,0
41.82295135318837,-87.79825437931717,1709,15,18,47,14,0,7,2023,APARTMENT,Morning,Spring,1
41.73681333314084,-87.76898281384241,850,3,46,76,4,6,7,2023,APARTMENT,Night,Winter,0
42.09856225007886,-87.92694906661806,348,2,46,58,20,6,4,2022,RESIDENCE,Evening,Fall,0
41.81309065111799,-87.72656805999623,874,24,6,10,22,6,2,2020,RESIDENCE,Night,Fall,0
41.82569351216484,-87.89450667901612,863,23,31,22,5,5,2,2018,PARKING LOT,Afternoon,Spring,0
41.68181191059583,-87.76956335299025,1480,9,29,71,12,3,7,2020,STREET,Night,Summer,1
41.997404774374964,-87.79218059540356,1234,8,9,24,15,6,10,2018,PARKING LOT,Evening,Winter,0
41.946841112890745,-87.60222196245807,791,4,35,66,9,4,7,2020,STREET,Afternoon,Fall,0
41.71038480639438,-87.58857326976528,1823,2,17,61,1,1,10,2021,APARTMENT,Evening,Spring,0
41.641190522807925,-87.88096420292491,919,14,12,7,12,4,7,2023,PARKING LOT,Afternoon,Summer,0
41.940249651037355,-87.78505196567934,818,2,36,72,16,3,8,2022,APARTMENT,Morning,Winter,0
41.927255607140566,-87.78199107753568,333,2,48,38,0,1,3,2018,RESIDENCE,Night,Fall,0
41.7366297634991,-87.88186530022877,123,22,24,21,3,0,11,2022,APARTMENT,Night,Fall,0
42.075431781125204,-87.59069592272697,1149,7,10,8,17,1,5,2018,SIDEWALK,Morning,Fall,0
41.67552894589045,-87.63174725224906,1504,12,30,28,5,0,6,2018,PARKING LOT,Morning,Summer,0
41.8161674005213,-87.86432819616634,1853,6,29,54,11,2,8,2023,STREET,Night,Summer,0
42.0718079600838,-87.78497514113279,1105,18,39,31,23,1,8,2018,APARTMENT,Morning,Summer,0
41.809863658463065,-87.90238773881457,1469,4,10,41,19,1,10,2020,PARKING LOT,Afternoon,Spring,0
41.91926297383205,-87.66730703130813,1501,19,39,37,12,4,3,2019,STREET,Night,Winter,0
41.7987971989814,-87.89538263395312,621,13,28,38,1,4,12,2020,PARKING LOT,Evening,Spring,0
41.73710760117434,-87.50632962411879,116,20,18,51,16,3,4,2019,PARKING LOT,Morning,Winter,0
42.09198882397992,-87.59869306639047,344,21,41,76,22,0,6,2023,SIDEWALK,Afternoon,Summer,1
41.804667003157526,-87.7743926526872,817,23,17,37,9,5,4,2023,APARTMENT,Night,Fall,1
42.04704960183957,-87.6896462304743,869,2,11,31,18,4,10,2020,SIDEWALK,Night,Summer,1
41.71497730294554,-87.53989618270262,1747,8,1,62,21,6,4,2019,RESIDENCE,Afternoon,Spring,1
41.706552352012544,-87.70065532382188,816,19,17,18,4,3,5,2023,PARKING LOT,Morning,Summer,0
41.615567041442254,-87.87147568112093,1662,9,36,6,20,0,10,2018,APARTMENT,Night,Summer,0
41.92583341268794,-87.77958348998848,1706,4,36,9,11,0,7,2018,RESIDENCE,Morning,Summer,1
41.78426317186188,-87.57058481073662,1811,16,46,11,17,0,12,2019,RESIDENCE,Afternoon,Fall,0
42.03217912491982,-87.66010414280467,1325,19,9,2,8,2,2,2019,SIDEWALK,Evening,Winter,0
41.83660495334578,-87.65717402704979,1371,10,45,29,10,0,2,2022,RESIDENCE,Afternoon,Winter,0
42.084096713957365,-87.55993033144019,217,6,28,51,3,3,12,2018,STREET,Morning,Spring,0
41.69276275785156,-87.54771212414187,108,16,48,69,9,0,10,2020,STREET,Night,Winter,0
42.034311583977804,-87.53609334269926,697,10,33,23,0,5,9,2022,STREET,Morning,Summer,0
41.98829842639587,-87.90731786303608,122,13,3,7,1,5,4,2019,RESIDENCE,Morning,Fall,1
41.98546092232203,-87.7051432991166,339,9,8,56,8,0,5,2023,PARKING LOT,Evening,Summer,0
42.02239161405844,-87.61677071545176,1708,7,6,62,22,3,3,2020,APARTMENT,Night,Summer,0
41.9805119954715,-87.60938291969285,126,4,6,74,17,1,2,2021,STREET,Evening,Spring,0
41.91311016081571,-87.6769777091135,1083,19,29,15,15,0,10,2021,STREET,Evening,Summer,1
41.6656224388412,-87.87494569916736,1984,4,37,53,22,3,8,2023,STREET,Afternoon,Summer,0
41.61626308974563,-87.59116075072625,1204,19,12,43,13,4,4,2021,SIDEWALK,Afternoon,Spring,0
42.06042392390785,-87.62594989991827,1719,19,9,35,3,3,12,2023,SIDEWALK,Night,Winter,0
41.90832515726037,-87.91123890280294,298,12,41,14,1,2,1,2020,STREET,Evening,Winter,0
41.99826864548809,-87.74128557889654,1678,13,49,69,11,4,6,2023,STREET,Evening,Winter,0
41.84076117575628,-87.8717101702152,874,4,19,49,19,5,6,2019,SIDEWALK,Morning,Spring,1
41.6586540944812,-87.79813532942916,191,10,17,18,4,5,2,2020,APARTMENT,Morning,Spring,0
41.66259289610127,-87.94186350850744,950,21,48,51,3,1,2,2022,PARKING LOT,Afternoon,Fall,0
41.942782643614485,-87.76985155921516,1207,7,44,1,14,1,8,2022,APARTMENT,Evening,Fall,0
41.81515294744973,-87.70255538547971,399,5,32,27,2,3,11,2021,PARKING LOT,Night,Summer,0
41.70026236335017,-87.67118783322782,395,17,35,64,21,3,7,2019,RESIDENCE,Evening,Summer,0
41.84579727337072,-87.65142934469208,746,18,14,60,16,0,2,2022,RESIDENCE,Afternoon,Spring,0
41.63210446853757,-87.57366890910389,1577,11,49,41,7,6,10,2018,APARTMENT,Night,Spring,0
41.8909857009572,-87.85304169172592,1404,15,16,21,11,6,1,2018,SIDEWALK,Evening,Fall,0
41.73449670221755,-87.8957831799027,1100,21,21,14,20,0,11,2021,STREET,Morning,Summer,0
41.998779550318595,-87.56680827264593,1182,22,12,20,7,5,8,2021,RESIDENCE,Evening,Summer,1
41.75518097946179,-87.87952423329831,1008,7,24,11,19,2,10,2021,SIDEWALK,Afternoon,Summer,0
41.8276100745409,-87.51135796339871,970,18,34,66,19,6,2,2022,SIDEWALK,Afternoon,Winter,0
41.60581026995405,-87.57085779677061,1465,6,8,24,4,0,5,2019,PARKING LOT,Evening,Fall,0
41.63622344389728,-87.72460552734968,852,18,44,37,20,5,6,2023,RESIDENCE,Afternoon,Winter,0
41.79624677820335,-87.50836035878508,1588,16,21,24,5,3,10,2023,APARTMENT,Morning,Summer,1
41.83996941735856,-87.90618047190141,441,2,48,15,4,6,1,2021,SIDEWALK,Morning,Spring,0
41.90001027405965,-87.8136204074712,1733,19,8,12,20,3,2,2020,APARTMENT,Morning,Fall,0
41.745831289354655,-87.66279901323172,161,1,28,64,7,0,10,2021,APARTMENT,Evening,Winter,0
41.94749094306327,-87.79249690918707,875,11,16,31,21,6,4,2023,RESIDENCE,Afternoon,Summer,0
42.0300611985946,-87.53223235160864,724,20,10,53,17,2,2,2023,APARTMENT,Morning,Winter,0
41.98992549444667,-87.92046826031998,1552,5,15,72,3,5,11,2023,APARTMENT,Night,Spring,0
41.61980941267418,-87.70276467557257,1781,16,4,44,3,3,6,2022,STREET,Afternoon,Fall,0
41.84025347362891,-87.6841101796722,1851,23,26,30,4,5,4,2019,APARTMENT,Afternoon,Spring,0
41.65246508920909,-87.65627234430025,355,1,15,35,14,2,11,2021,STREET,Night,Spring,1
41.721022507931266,-87.83495019950068,927,19,36,21,5,3,3,2018,RESIDENCE,Afternoon,Fall,1
42.09333129663357,-87.78594510761606,1113,14,32,63,20,5,6,2021,APARTMENT,Morning,Summer,0
41.67124777145076,-87.57034376165076,1951,3,43,17,15,2,9,2021,SIDEWALK,Afternoon,Summer,0
41.84944407672568,-87.86227575396343,1997,2,38,12,13,2,8,2019,APARTMENT,Morning,Winter,0
41.90907786715906,-87.57790946877199,1893,24,4,18,13,2,2,2020,STREET,Morning,Summer,0
41.95123248527205,-87.69680505969377,1829,5,41,60,15,0,3,2021,SIDEWALK,Morning,Summer,0
41.87982434174346,-87.60701561996267,1470,17,9,67,21,1,2,2021,RESIDENCE,Evening,Summer,0
41.6048854237096,-87.62887668518144,1649,18,35,15,23,5,10,2023,PARKING LOT,Afternoon,Winter,0
41.763230654122,-87.85661982707681,1427,1,28,16,3,2,7,2022,PARKING LOT,Night,Fall,0
41.85885582169236,-87.69403426860475,714,15,37,22,10,5,9,2019,STREET,Evening,Summer,0
41.64393324957242,-87.55952458123771,344,22,47,63,18,2,1,2022,RESIDENCE,Evening,Spring,0
41.77531346560459,-87.75554769343913,856,9,9,31,18,5,11,2023,RESIDENCE,Evening,Summer,0
41.616601554395686,-87.51503415339951,923,23,2,1,7,3,3,2021,APARTMENT,Evening,Summer,0
41.63928924857751,-87.74650320495422,879,5,3,75,9,5,6,2021,PARKING LOT,Morning,Fall,0
41.7984616381008,-87.88574646349946,1859,13,44,6,4,6,4,2018,APARTMENT,Morning,Spring,0
41.66635787702153,-87.77475439396505,831,19,48,9,15,1,10,2022,RESIDENCE,Night,Winter,0
41.88377042413078,-87.52173391712425,1946,24,5,52,2,3,10,2023,STREET,Afternoon,Summer,0
41.94473248456863,-87.80612561779706,1535,10,10,62,9,3,1,2019,STREET,Night,Summer,1
42.000293349554546,-87.55935582805982,977,20,28,58,23,2,9,2021,SIDEWALK,Afternoon,Summer,0
41.700075122122406,-87.55343719324316,1340,21,15,19,12,4,7,2018,STREET,Morning,Summer,0
41.683741291129536,-87.79241606405061,615,14,14,13,6,6,11,2018,PARKING LOT,Afternoon,Spring,1
41.6522839201672,-87.91253405387722,573,22,46,32,11,1,12,2020,SIDEWALK,Afternoon,Fall,0
41.91821512477182,-87.62394894087853,135,21,23,9,22,3,7,2019,PARKING LOT,Evening,Fall,1
41.95323786324345,-87.80981946544371,1301,12,13,49,13,4,12,2018,APARTMENT,Night,Summer,0
41.61579307241282,-87.59768437358409,1510,11,16,37,9,4,1,2019,APARTMENT,Evening,Winter,0
42.068106123121844,-87.7508053182828,1892,23,30,31,8,3,9,2021,STREET,Evening,Spring,0
41.625985641825736,-87.73162996594583,1140,7,40,31,11,2,12,2020,SIDEWALK,Evening,Spring,0
41.870648167650536,-87.59994076696316,1834,17,8,59,23,0,12,2023,PARKING LOT,Evening,Winter,1
41.95453025972546,-87.77793650102227,929,18,17,55,2,3,8,2019,PARKING LOT,Morning,Summer,1
42.03548456187304,-87.75059269460469,1171,7,30,19,12,2,11,2023,RESIDENCE,Night,Summer,0
41.95704346606622,-87.78071428905368,1185,24,17,63,5,1,12,2020,STREET,Evening,Summer,0
42.000864041534896,-87.78469676812523,1192,20,35,2,5,2,10,2023,APARTMENT,Night,Winter,0
41.76972509627141,-87.71332404039434,1782,6,1,45,20,4,12,2019,RESIDENCE,Evening,Spring,0
42.007412556873255,-87.58604024997449,1994,11,49,43,18,6,5,2023,APARTMENT,Morning,Fall,0
41.64005742319234,-87.78720425963485,465,12,24,1,6,6,4,2019,APARTMENT,Evening,Summer,0
42.047408328030265,-87.71408537575802,1285,16,48,61,3,1,1,2022,PARKING LOT,Afternoon,Winter,0
41.87379618807687,-87.64817270355083,1862,19,49,3,21,6,9,2020,APARTMENT,Morning,Winter,0
42.00864888498125,-87.82875224916336,1044,23,25,44,4,1,8,2019,SIDEWALK,Night,Summer,1
41.82615914225915,-87.82511473779392,1075,19,2,7,0,0,2,2022,APARTMENT,Afternoon,Winter,0
41.921788847598265,-87.52996409283945,1611,11,25,33,17,0,4,2022,SIDEWALK,Afternoon,Summer,0
41.86320133046806,-87.62440944200101,530,16,14,9,16,3,4,2020,APARTMENT,Morning,Summer,0
41.96579476087767,-87.6902659956995,958,23,39,30,8,6,7,2021,RESIDENCE,Night,Summer,1
41.6408149910153,-87.65852597551073,1612,12,33,18,8,2,3,2020,PARKING LOT,Morning,Spring,0
41.630176041995284,-87.93681525060346,329,8,17,56,20,3,8,2019,RESIDENCE,Evening,Winter,1
41.72355161700507,-87.67185366549724,469,3,31,31,23,0,11,2021,PARKING LOT,Morning,Fall,1
41.679772340056594,-87.72072100704911,277,2,10,72,9,4,7,2020,RESIDENCE,Morning,Spring,1
42.0358917832961,-87.70441264409925,1980,6,6,63,19,0,10,2020,STREET,Evening,Summer,0
41.709606993679024,-87.78825927792613,1533,16,39,50,16,2,12,2020,APARTMENT,Evening,Winter,0
42.08793262790957,-87.91333674602917,667,20,25,1,12,4,12,2020,APARTMENT,Night,Fall,1
41.76844789588556,-87.86299734487459,1713,24,38,19,3,6,4,2021,STREET,Morning,Summer,0
41.69105895784435,-87.5221648790543,1393,15,37,64,22,3,9,2019,STREET,Evening,Winter,0
41.99484925357124,-87.76608519697808,1329,14,30,53,17,3,6,2022,SIDEWALK,Night,Summer,0
41.92935388775044,-87.73999257987612,892,2,34,6,17,0,3,2020,RESIDENCE,Night,Fall,0
41.84909785822657,-87.92628059456595,1863,20,18,17,21,0,7,2022,APARTMENT,Evening,Winter,1
41.877681775468815,-87.93309519670521,999,18,24,46,8,6,6,2022,SIDEWALK,Evening,Fall,0
41.959600889136134,-87.62726834882896,1874,14,49,72,2,5,8,2022,APARTMENT,Night,Summer,0
41.714227370665654,-87.7078574011455,1074,18,27,73,6,3,5,2020,STREET,Afternoon,Summer,0
42.09816695802837,-87.72108230710268,1923,2,27,55,14,6,6,2020,SIDEWALK,Evening,Fall,0
42.08739658107339,-87.8405939613098,181,1,39,6,8,3,1,2023,SIDEWALK,Afternoon,Spring,0
41.92516284317347,-87.61486217076654,945,20,21,70,8,1,8,2020,SIDEWALK,Night,Spring,1
41.69977122546457,-87.87429353940118,861,2,19,68,3,2,1,2020,RESIDENCE,Morning,Winter,1
41.94011412121565,-87.86452936535254,1316,9,39,40,17,1,3,2018,SIDEWALK,Afternoon,Winter,0
41.63609920448959,-87.74267952289328,717,9,23,66,16,1,12,2019,APARTMENT,Afternoon,Spring,0
41.61532625110291,-87.82117406204964,1312,16,39,9,21,3,2,2018,RESIDENCE,Afternoon,Fall,0
41.72884144425561,-87.83864165844508,1399,11,48,11,20,5,6,2023,APARTMENT,Afternoon,Summer,0
41.831311478369656,-87.65964305995101,1197,23,44,20,5,6,8,2021,SIDEWALK,Afternoon,Summer,0
